Gene131,18.68752241,15.20399115,18.81176178,21.33443117,21.97873987,21.9824567,17.45857653,19.38472252,17.86409665,23.97200463,20.0306799,22.33437074,3.928520438,8.927839437,6.15884101,9.501276193,9.869879724,9.758658928,7.00846351,10.97295123,7.638773571,22.48792999,25.42686299,24.43277292,25.16795108,29.22524354,28.05849616,28.45387346,29.3603714,28.40531443,29.9497315,14.22145316,15.63690575,17.28660671,36.21544625,32.80429127,30.0984295,28.38268622,24.37791573,26.59266405,10.22169023,14.00622728,13.21419951,25.41679184,28.53019194,23.68551891,22.95478635,25.36731001,24.04324505,11.27659182,11.94265295,10.4509848,7.597576632,7.273083046,11.24999565,9.596346889,8.825974524,9.368794289,6.812941123,6.960973694,8.16205113,8.690783915,9.235547861,13.27509031,11.43569933,11.63682163,9.989460648,5.482839468,6.388460924,8.828972857,7.273756225,9.811162036,7.936709574,8.064526919,9.067241408,6.919333417,8.74622033,10.91899429,9.698528281
Gene132,6.840320743,5.873428835,9.892212308,5.839995174,7.527478725,6.18507226,7.530632305,7.391904698,7.283896616,6.399993325,5.019212045,5.761665202,1.199548225,2.622933945,1.841844685,2.036130342,1.943550974,1.841874221,0.543626202,1.256444797,0.730451401,10.8676758,10.50230692,12.87725031,10.75199212,8.995704118,9.152758158,7.955769697,7.219643909,8.932172767,7.813728385,2.225376833,3.351112398,3.260013,15.67601893,15.23438755,14.05763608,19.69403806,15.70130843,13.49558224,1.388574157,1.019284797,1.199796169,14.22439129,16.08064445,15.7243433,11.90848725,12.62972074,12.92250345,2.724317125,3.759871927,2.321499365,1.435842319,1.954520682,3.375887086,2.609331165,2.482194523,1.753835485,2.228879321,1.737531404,5.791369029,4.503092864,4.474061647,1.596938122,1.955259289,2.918442229,2.699906538,1.65939924,0.954134556,4.629091835,3.761361259,5.685745931,4.330086274,4.071559777,4.820370978,1.89069225,3.44160349,2.870982382,2.693980202
Gene133,5.730139546,6.974363996,5.937452928,5.429111491,7.609623016,6.11999844,6.783384542,6.822749019,4.31453601,8.45101656,8.555879105,9.810472706,0.83636384,0.562705977,1.269318886,0.954390564,1.032462196,2.201510246,0,0,1.298420772,6.902067547,5.969620277,5.490275661,5.294417809,7.863416373,7.891600888,5.789601136,6.525159731,4.691233863,4.392483655,2.702114379,4.339221725,3.405129991,4.43529239,3.434510398,3.136460411,2.925653214,1.39016399,2.773975675,0.948400493,2.137070698,3.186806532,3.443560396,2.847459657,3.925984659,1.880591553,1.365269219,2.721340874,0.067838645,0.133155778,0.066066305,0.134603795,0.27085815,0.212370922,0.138614105,0.353197213,0.209628146,0.444013368,0.593369692,0.293001716,0.066448721,0.243074849,0.282777635,0,0.14094077,0.277598114,0.132227068,0.12671495,0.063597096,0.142723417,0,0.063895794,0.063615086,0.147732687,0.143483191,0.074118836,0.295187734,0.214666306
Gene134,2.296199773,3.294417315,3.277721096,4.072447523,3.752440665,3.194937138,3.105171017,3.867109727,3.568237103,3.487203522,3.143719429,3.563636173,0.904227438,1.637904791,1.339324699,1.648283873,1.357929898,1.424017487,0.216152466,0.506818169,0.695061623,1.952939342,2.219385051,2.014596207,2.57864643,1.3909788,2.368400304,2.309719807,1.759100005,1.888161454,2.301358916,0.163858742,0.22670046,0.096697881,1.159273683,0.720508268,1.217266505,1.273082337,1.043082443,0.968926914,0.030673009,0.126087166,0.123680593,1.173470592,1.527644787,1.004982029,0.763036825,1.224697437,1.188177513,0.473909627,0.36174615,0.282045105,0.10448,0.183961024,0.219790869,0.161389227,0.219322462,0.271190331,0.172322469,0.255875505,0.312715004,0.309466564,0.377351324,0.082309921,0.137425405,0.246147265,0.215472757,0.102635175,0.073767485,0.246821591,0.360043068,0.280315032,0.173586591,0.246891412,0.200673721,0.278430555,0.258891006,0.257766626,0.361020482
Gene135,0.777545245,0.542455709,0.889890437,0.951825629,0.622584863,1.393570464,1.149105165,0.92164294,1.500232064,0.472870347,0.316865375,0.36969274,0.083090534,0.195661723,0.082755403,0.265485294,0.159557046,0.170111057,0,0.060543761,0,0.081382079,0.290990314,0.167902836,0.24319054,0,0.414037542,0.179945065,0,0.501237822,0.309281611,0.117445961,0,0,0.062947794,0,0.062319808,0.061654282,0,0.192910999,0,0.05648321,0,0.058408787,0.116483121,0.232361982,0,0.059311043,0.118281631,0.094354257,0.046300359,0.183778352,0.046803858,0,0,0.096396611,0.196499566,0.14578201,0.176446212,0.183399093,0,0.046210532,0.3944311,0.049163117,0.049249917,0.14702197,0.096525232,0,0.132182346,0.088454844,0.099254356,0.091325525,0.088870292,0.221199666,0.05136898,0.049891363,0,0,0.149285705
Gene136,38.17987779,38.58852449,46.0272835,34.92909047,32.29488358,35.35619459,43.76611846,42.09256096,52.73666512,14.97513441,11.88556273,13.41946301,31.82218736,38.8040531,43.44985742,38.43567797,38.32403176,34.84635566,2.731161359,3.6821984,4.885179195,35.93810743,36.76329534,40.03261863,42.22810583,32.07528653,26.00239129,29.97715715,29.06586579,33.13552042,36.52982531,1.915131123,2.301781272,3.309072141,63.40671686,68.20040387,85.63530364,72.59798988,73.22413046,66.21037093,0.484455136,0.547647052,1.02555284,70.70302571,64.03103703,68.46947032,70.78185939,69.83793438,67.52810965,0.2079171,0.204053038,0.323976155,0.082508814,0.08301469,0.260356298,0.297384623,0.30310168,0.342658387,0.699863833,0.687028592,0.449007104,0.407314307,0.347664102,0.650008992,0.39069397,0.518359341,0.425402031,0.081051939,0.038836573,0.350851094,0.131228914,0.442734704,0.195832747,0.15597793,0.045278251,0.263854996,0.227165113,0.31664993,0.219308605
Gene137,0.561711975,0.26459368,0.509825496,0.382672753,0.093864197,0.255529554,1.57288398,0.283049922,0.700090072,0.22915428,0.185781187,0.253349269,53.45969697,46.69270214,34.47712543,20.21311566,17.29001053,21.20994127,0.583942504,0.387935693,0.63373396,34.72295099,33.78085774,42.27425046,41.70609188,43.21437581,39.87236983,40.62638565,43.5928696,25.26847586,23.54761303,0.57547023,0.306219116,0.740462911,61.01114044,70.27767967,103.5399457,71.47864607,83.33602348,69.91009161,0.165728147,0.170314169,0.292361046,73.94678068,70.73471049,68.90713964,59.66686025,66.46722353,77.55149053,0.248943599,0.314121953,0.207805496,0.776203775,0.425979718,0.037110735,0.25433213,0.148126586,0.109894347,0.033252459,0.138251102,0.460804994,0.418016699,0.212380448,0.259423232,0.074251788,0.332487186,0.545724608,0,0,0.40007765,0.2244617,0.413061622,0.301467529,0.166746177,0.1936165,0.150437734,0.310845324,0.154747651,0
Gene138,0.070915006,0.209536813,0.077914852,0,0,0,0,0,0,0,0,0,0.090937973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141299677,0,0,0.141075901,0,0,0,0,0,0,0,0,0,0,0,0.101346342,0.201135196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11282534,0,0
Gene139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene140,0,0,0,0,0,0,0,0,0,0.030686985,0.031986922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234222864,0.817907048,0,0,0,0.053066246,0.052914316,0,0.810135345,0.592745723,0.591044489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045210275
Gene141,20.53039705,17.77596569,23.23872266,18.45976153,19.85078836,17.10416563,24.13451624,23.32035295,25.20135175,14.34128597,14.04962388,17.4887291,5.636803464,7.807972872,7.397360771,5.085271315,4.266023182,4.751853085,2.163859865,2.488508008,1.789232228,19.09582942,20.28247682,18.35866159,19.21517257,17.82376378,16.77019786,16.08497471,13.54615732,14.65156058,15.71551541,2.155898652,1.389461483,1.75166154,33.18848442,31.05010313,38.34070477,55.88364212,59.44740343,69.35045051,1.14051403,1.26223384,0.663290421,47.41873312,47.14570679,43.0239547,66.18634071,70.71468727,52.00366682,1.694362915,1.810684815,1.430083469,0.709737366,0.789256142,1.414467776,0.92322048,1.05859,1.43498322,1.373027931,1.353945968,1.382311268,1.512123426,1.394110579,1.687214428,1.415045548,1.447188579,1.656310419,0.843985468,0.808802447,1.129546263,1.267453329,1.530642932,2.305166968,2.400964802,2.828866493,1.114925432,1.563251836,0.655352647,0.953170578
Gene142,46.91994678,48.193467,50.31882782,44.88867354,43.41038989,45.10351867,46.7550182,48.98754619,56.08118578,52.18318752,52.67028019,50.71980706,33.58091334,48.02317939,45.94429523,39.0669655,30.90885901,31.88705985,15.72279937,16.30039857,17.43519956,38.57461202,46.09169007,44.50340982,50.66690659,46.78038738,48.44490176,46.40619653,45.4503876,43.01341988,43.81926852,11.39700413,11.50922628,8.206036104,58.8002846,56.7139138,56.17658573,61.74493855,79.629446,72.69917316,8.005841336,7.013503068,7.276541582,58.91943646,66.05142634,63.49430897,70.85369992,70.38161463,66.00123377,7.378788855,7.075817338,8.831663621,12.79674205,14.22456718,12.40203282,12.7176341,12.37560224,12.06780538,12.9559641,14.1233974,9.12300797,9.655200515,7.871205564,12.03304525,12.70110579,12.63854321,11.4669051,11.63758477,10.99463384,11.08902093,8.473013524,11.17630705,11.45942024,9.296284633,8.893060093,8.160715204,8.738835398,13.17387077,15.6849514
Gene143,11.15804398,10.50383747,13.09340163,15.25722714,14.78719264,16.70011274,11.53064186,12.61608511,12.13482342,24.80892216,24.95249405,24.76425074,2.482092943,3.896557641,3.926247679,8.163870125,9.275617178,9.286344044,7.965436165,10.72731637,8.115739965,20.78316004,21.41879054,21.14427535,20.44065895,21.48983668,24.37261332,24.18905747,27.83607788,19.81727433,22.40283952,15.78763552,13.46028763,16.48398258,6.046731423,6.919342955,5.000840333,5.561350708,5.473856822,5.988653332,10.23736766,10.61994017,12.88358923,7.081819424,8.364313473,7.893859291,5.257743597,6.850795309,5.996401796,9.091252461,9.79011691,9.257401901,7.209974264,6.261212297,8.391071905,7.848250938,9.725560055,9.193513487,9.172273893,8.432632115,14.79934534,13.80407968,15.11593109,10.39544113,10.47148898,8.640199982,9.526581246,5.70922147,6.632566915,9.092745962,9.33084397,10.16347196,9.994340745,9.250793647,8.665422555,8.883728371,9.993261253,13.28651986,10.63864085
Gene144,1.442482083,1.166493598,1.184478752,1.442381915,1.575667987,1.67696195,1.388911744,1.375845862,1.155129401,1.044793291,0.726034648,0.897832841,0.954091502,1.755436103,1.370418977,2.16191033,2.187329704,2.104790446,1.734590685,1.773461673,1.678193492,3.928605289,2.727601519,3.10833287,2.963414617,4.625903517,4.36610961,3.963785951,4.431927611,4.404711824,5.121664229,3.33022084,3.834902675,4.087460056,6.165938614,6.111407125,4.758677034,4.998983983,6.615240317,6.690478676,1.88044277,1.747172156,1.99946206,7.172191457,7.042471595,6.779310778,9.083448771,7.755542136,8.232204513,0.92865241,0.998193155,1.098188602,0.614203203,0.463476743,1.084422179,0.722859916,1.013040191,1.115966493,0.744264393,0.902524242,2.029344755,2.144117373,1.848602539,0.852537567,0.738631582,0.666087643,0.70120491,0.237033535,0.371703886,0.766947692,0.651253403,0.684832803,0.812201177,1.057443162,0.601884758,1.098994769,1.207884286,2.285012902,1.819130961
Gene145,11.91475127,10.41088475,19.66170905,8.989566706,6.503675241,9.701461025,17.56870064,18.02447948,26.93749441,5.606727693,5.995379331,5.386463097,23.78039006,25.23914402,28.73716443,8.02554651,6.221855519,8.763396717,0.800584073,1.21292755,4.188293238,4.658286532,3.470041884,6.607362805,5.220058436,5.56404992,3.258665935,2.832500898,3.296223804,3.765655329,3.393111326,0.92838729,0.916871934,1.074942809,67.14473977,43.04817827,127.3263056,451.8298904,703.9817651,580.3454196,1.022694353,0.404135316,1.747109967,236.3773027,222.8143456,202.475365,671.7102652,599.6658499,485.0808142,3.713057069,4.107839628,3.418811328,1.540447553,2.560691639,1.408949943,1.517371351,0.773270993,0.486763662,1.0730963,0.852939,2.842932508,1.71930032,2.257712156,1.125633005,0.986667823,1.262324231,2.210030502,1.908007783,2.33287439,2.784721272,3.550806561,3.528526399,3.370077684,2.975430085,3.381397317,1.356489396,1.991517496,1.762549522,1.352969476
Gene146,21.35044651,19.98325717,20.19711053,21.17300123,21.58603194,20.97345396,19.57566596,20.29692385,18.38360594,25.63447191,24.19885045,26.06672428,5.604922889,9.71457894,9.097108292,14.02093429,13.88562239,12.40994117,4.611320292,5.193255556,4.892153197,23.83197988,25.33612893,27.2196601,22.44050243,26.72932564,26.33501054,26.21274391,28.37239287,24.16916921,26.53436617,6.683497154,8.022394265,8.529579704,13.00065613,14.29987243,13.38994789,10.81663427,8.05153234,7.068751917,5.340042702,5.989554933,4.367975642,14.49284611,14.97175437,14.33411169,11.15538739,11.75947421,12.1171752,8.564875873,7.506008088,7.499347997,5.404889276,3.738643977,7.707598126,6.743325537,6.327489091,6.474939836,7.494032783,5.854729606,8.032017914,6.516531494,6.725946149,8.051990206,8.093549488,7.128597448,6.216424453,3.36946121,4.011786988,2.38179937,2.259306999,3.701321865,9.744633815,9.259715172,9.012179653,5.872229884,7.926920763,7.379624028,6.216147366
Gene147,17.88477581,15.15854879,14.73760347,19.62968367,21.24685818,17.96315708,14.22347299,18.39511788,15.62740315,28.15909919,30.11219396,30.48015069,8.034900816,12.04515146,10.61819527,15.76495536,18.05073039,18.11078786,19.91887609,28.70466746,23.94128442,29.68631287,32.83056734,30.58098766,29.40609977,35.85949887,34.37602437,38.20064229,40.00420729,34.18721525,32.65747025,16.5945826,18.75925446,17.08073207,19.66548599,18.97994275,16.20681304,15.89695851,14.09783919,14.67012298,13.51941513,17.18130418,16.07312322,22.70149929,23.62155572,23.99228002,16.80685038,16.92926239,18.60046755,17.27379889,16.12686749,17.12444932,12.08387131,11.09690136,19.55060732,18.00970456,20.29298937,18.56815857,21.78360922,22.25458402,20.42133523,21.38846574,17.35156698,26.86297686,22.84147766,19.00215177,17.30876053,13.76978452,10.75517043,16.52595041,13.88441515,17.576718,21.44279919,23.34223971,22.52213565,17.19028922,21.43771068,21.15187756,19.52832511
Gene148,33.10032821,28.82360855,33.25098598,46.18782277,41.4588906,46.42323134,31.79039522,31.1288068,33.4771212,37.69536769,35.71030354,40.59551325,10.27214851,11.84022442,12.72248847,26.94831534,26.78423447,25.29910804,16.58446802,26.29939492,24.95804215,47.3596753,52.12426772,53.1222632,49.14786042,53.60444824,59.80185907,56.75197026,62.49241416,52.79319124,56.19277405,20.23533352,19.17886901,21.40296867,36.60105129,39.99990862,33.48847261,26.68675224,17.64442258,22.63951957,12.35241304,12.15458572,11.9225963,39.27119633,41.47886803,41.11915909,28.01048199,29.86950647,34.0754079,19.02412179,16.50089739,16.77070933,7.070385595,5.342560444,12.68819325,11.23359943,14.32709397,12.76402492,13.35454829,11.05374171,19.00269735,20.28692969,17.92743581,15.12639079,12.57190832,12.44954743,12.4984315,6.18011522,7.063515685,16.3893399,16.0647602,20.72217609,19.89109069,18.79442521,17.19872039,9.843979822,12.7762779,18.03694066,14.85038434
Gene149,39.65217697,40.09261541,41.70098844,47.6692752,46.27246513,43.83338094,41.54753029,44.15064869,45.58981324,49.18280318,45.86775399,44.71166533,21.7232698,26.79494753,24.81557662,32.80075142,30.3399993,32.1263661,17.32783604,25.91352073,26.96290961,37.08593853,44.05498851,41.15313783,43.9607209,41.90243474,43.73244975,43.96822906,43.19698988,40.48267498,42.81767933,24.84269805,24.3285546,23.13187704,44.88314837,43.50948711,47.74453391,58.81385166,60.81354332,57.33253002,17.7952237,18.82515332,15.76866967,44.98851764,42.91329438,42.45389839,57.69243417,54.81172718,55.82696744,31.04325517,32.0496575,32.08214317,24.47289203,22.18142453,26.01291091,23.10185491,32.94810835,32.67244922,27.27427814,24.80855701,37.48138655,34.61274495,34.24916682,32.05178264,32.86897615,31.27444769,29.36173252,25.96808816,25.93056186,27.80941054,26.30499801,30.7771707,32.35160637,28.84212434,32.27156095,28.9491901,32.80832415,31.22219811,30.82279588
Gene150,0,0.090447545,0,0,0.088236847,0,0,0,0,0.191480901,0.099796129,0,0,0.316919707,0,3.104172474,1.017606625,1.639430012,1.463823894,1.630325879,2.471219093,0,0,0,0,0,0,0,0,0,0,0,0,0.491141753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936075691,1.443638542,1.041851377,0.13266705,0.266960911,4.046761024,3.55211109,1.531707052,1.239671485,2.125605621,2.989141326,0,0,0.319436492,0,0,0.55565138,1.778425324,0.781947124,0.999133707,2.256553078,2.250717483,3.624112201,0.12595286,0.125399523,0.145607037,0,0,1.163761714,1.12841377
Gene151,4.493695796,6.1963029,6.912160409,11.90112262,10.73806419,13.08311315,5.726209502,5.5169003,5.816132909,17.55831016,16.81585146,16.01167379,4.660107152,7.855162166,6.254957376,32.58114089,29.20357952,27.16513881,53.98224034,54.36576436,57.64631871,20.2202909,16.61257766,18.83355829,13.19929062,17.79680729,16.10500418,18.23100578,17.6930389,14.96271617,15.91601039,25.21444946,27.5072257,28.35241063,16.32346668,16.19467319,22.55418092,25.51567198,23.96249615,22.09878324,14.3852032,16.07765754,16.2385678,22.54340783,24.37214762,23.42815423,24.23465336,26.11614426,26.67781831,9.787039775,7.929834194,10.36256741,10.61282252,11.41625645,12.35045265,12.55674058,30.98808188,32.41150613,29.10255202,28.75622916,19.23092843,24.18923296,19.16521166,34.98507581,38.31392245,14.95453475,15.07655183,12.19997095,12.06339255,12.00232951,9.756601915,10.24392823,14.09528178,20.32969388,14.18821713,15.40482393,14.29888488,33.98258426,36.43150063
Gene152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene153,0,0.030173301,0,0,0,0,0.05718915,0,0.033776653,0,0,0,0.274996431,0.317173243,0.286929534,0.125521447,0.188596428,0.321714031,0,0,0.088328431,1.53909787,2.568164118,1.905227058,2.759531692,1.414124687,0.880906275,0.680624216,0.917113554,0,0.487427818,0,0,0.054614963,6.785671499,2.929990103,4.655439226,18.07308974,26.2672042,26.99772358,0,0,0,10.60441904,11.56537614,11.97482122,27.43247524,21.28054301,17.17703175,0,0.04378162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04182145,0.04692746,0.043178708,0.042017874,0,0.048574508,0,0,0.048528863,0
Gene154,14.25546911,13.96541307,16.55600119,18.06662311,18.8490769,17.57714757,16.17576314,17.99170964,16.38963354,25.11461974,27.72491432,24.35703568,4.008029312,7.475950835,5.971568394,6.090747053,6.226059911,6.004118852,3.611720766,6.386985116,4.224955365,21.19195807,23.20391909,21.7293232,25.27358087,22.36450235,22.24510795,23.92290241,24.43785079,19.21475399,22.39839178,17.45618089,16.38587225,19.02644696,19.65631071,19.44253552,18.76988256,15.86139263,16.32810796,14.57598127,12.24298819,16.03733366,13.16730517,19.31063153,18.50174219,21.59653026,16.45906161,17.97640137,16.62171813,16.72530956,19.39232329,17.62168545,8.259778359,7.128494041,12.58780375,12.02162328,12.75363028,13.56865821,12.66303061,12.22701184,27.84848126,23.88529479,27.00340595,15.7327193,12.55431686,14.95253439,12.26478938,9.30397736,10.40214545,16.99776931,18.87841562,17.83592958,20.98105531,18.11295007,21.31379769,13.73525458,15.16067105,15.98039052,14.01185522
Gene155,60.4374493,55.81916742,50.66547051,78.68964086,73.9406259,81.17907341,57.3323954,56.40177282,52.65515972,126.5903442,128.4187639,122.5870083,19.11779984,23.61271063,23.14750752,68.68197017,62.44557296,60.85859405,143.8182532,111.3729057,127.653406,72.32878827,79.31429702,77.92630153,75.01708787,78.15017952,77.75174659,88.69059586,81.63120102,88.54440251,90.46251017,88.00669944,85.15418773,82.61483764,49.85925372,50.67409553,46.39019907,43.25263987,45.0284877,45.03845963,68.80880869,75.00158728,70.05059925,54.47501435,51.04119527,54.51800168,51.24906762,50.50684193,48.42897149,183.2528941,178.5939165,176.7552307,114.9201739,106.9675177,142.6978587,139.327412,160.8439888,158.0096157,163.3350627,162.2213099,145.071496,154.2726259,140.5770506,179.489191,167.6968123,168.1973428,175.8749601,127.4626042,109.2285288,168.2036387,158.3465923,189.8338723,174.4563694,163.0619774,175.2019452,148.4981205,164.9295456,180.7677012,183.5274013
Gene156,3.72653065,3.895508273,3.71758504,3.94050128,4.26160268,3.907034164,4.075793876,4.263584433,4.209478438,4.099634672,4.422368655,4.767019841,0.850202184,0.355044675,1.518351673,0.772799953,1.322989867,0.624221253,0.819959862,0.320430114,0.351555944,3.2160254,3.422393547,3.199075284,2.917415346,4.221267723,4.090443731,1.714258752,2.480997486,3.050742854,3.34651935,0.828782843,1.556141559,0.815148701,1.821239405,1.639919834,2.066934098,1.348738041,1.000586094,1.134431843,0.659350671,1.275475185,0.977445884,2.844002308,3.164655163,2.992475521,1.216541152,1.716018976,2.295369793,0.632539676,0.490092759,0.518748685,0.429366017,0.431998536,0.41688095,0.476170483,0.797318987,0.548662564,0.684821983,0.647097694,0.61110537,0.554360852,0.437389609,0.728553362,0.590822583,0.44958002,0.647093632,0.292004732,0.497479112,0.686620827,0.700409844,0.612235415,0.815272186,0.936565989,0.57999412,0.98579377,0.800217931,0.796742535,0.456502317
Gene157,187.279013,172.9561284,263.6075985,83.53581726,91.44922497,79.11357691,181.8295422,182.2457512,225.2825353,44.06485785,45.88380112,40.3625892,317.1801852,375.9426884,380.0003865,199.2742885,162.2253514,187.2209731,33.34834102,30.38852696,37.60496478,209.1453195,213.0279258,204.7732401,203.218951,240.5977156,214.6876006,205.2196585,213.6756327,141.155608,139.314971,5.330094818,6.800345655,6.965911617,563.1002152,521.7771133,575.182885,567.9259223,547.6584337,524.1325756,2.345456922,2.410360295,2.889766943,512.4834597,504.2148152,533.8486956,553.178083,572.5311758,657.9169889,3.387344878,4.265258087,4.107999082,1.902194611,2.232833518,2.434294088,2.448584403,3.161165661,2.699097533,3.256873498,3.167812064,3.139987729,3.130134592,3.206080644,3.962857114,3.402731781,3.751124452,3.301826731,1.775176809,1.64148507,2.067106072,2.151402155,2.19605178,5.026493548,5.154243772,5.149732892,2.872541712,2.932812267,3.406754028,3.606639971
Gene158,93.74800249,119.239219,128.3015005,53.75070663,54.91936978,54.93356853,78.19933152,93.92255184,115.0465087,12.69404811,11.38070456,7.984300118,100.3973201,126.5492501,148.9008291,48.33713052,34.17727688,41.73802291,4.860522337,3.94950791,5.093072628,55.14889403,47.03112978,62.28476019,59.19506134,44.07005821,41.52175834,41.69804452,46.27117393,41.36017146,41.5558313,9.948466213,9.944301823,7.647894321,340.7259395,312.1094121,397.1842396,479.4566104,426.9912927,430.8300886,7.06378687,5.609424818,4.891921805,317.6515717,288.8771835,308.4077986,391.296009,391.5732207,385.9324145,2.112944681,2.524475605,2.147209345,1.822805929,1.833981873,3.259386343,2.627959009,11.19222036,11.54439815,5.497447701,5.892640039,13.49062925,17.45707518,14.37385277,10.052116,10.54938084,2.576638751,4.041179127,3.670771549,2.831358926,3.617176515,2.02940002,3.467812234,4.759026116,5.599594842,4.101224896,3.88610159,3.814128451,9.393972752,10.65904852
Gene159,2.978628436,2.740472152,3.292238165,3.807834511,3.376138233,3.442078171,3.895627918,3.439025992,3.441380027,4.016550472,3.702124972,4.144591074,0.663292342,1.308013394,0.941569162,0.876954683,0.72469517,0.767948024,0.82923885,1.283262659,0.582822282,2.105775498,2.509808402,2.957967797,2.543816087,2.415055358,2.108467382,1.981323404,2.803240659,2.345568884,1.702705467,1.00220189,0.766760114,1.589862686,3.751889311,3.731575075,2.91632267,3.088802017,3.157980435,3.221568214,0.695950152,0.684112432,0.762562578,3.247767971,3.732608629,3.07010125,3.296075158,3.101987404,2.378737193,1.142798375,1.019599902,1.264706637,0.644179785,0.466653143,0.785980134,0.636837229,1.027710122,1.070109215,1.068539191,0.782499948,1.907035853,1.017621772,1.178805462,0.893179566,0.677845849,1.025250555,1.089381884,0.556868725,0.388112488,0.706114381,0.765002833,1.030698089,1.247619693,0.828092425,0.820133162,0.247202759,0.624296709,1.21491682,1.150619397
Gene160,18.44056257,18.20965324,18.41889551,15.97174121,17.14327719,16.76072162,19.67106462,20.71624823,21.57248732,17.25286029,19.62332671,18.50859799,8.752566641,12.60395028,12.03084493,8.365152715,9.22931237,7.645486655,3.117606173,3.110449917,3.659636369,19.61170676,21.43865226,17.12797934,19.77463037,17.02432785,16.83338375,13.36826409,18.19242997,13.7092776,15.31785358,3.299063663,3.303106508,3.799821533,8.980630707,9.882303235,8.260694933,5.514645895,5.487079684,4.944776275,2.153325823,3.549010699,2.457368639,11.01000159,10.64779052,11.33647464,5.977641318,7.102636543,8.057328701,2.231929602,2.327353146,2.818911664,0.795753395,1.531644398,1.564824393,1.638923244,2.650900811,2.442646419,2.934701062,2.406381903,4.631680969,4.2699225,3.998649673,3.016383192,3.458582331,2.282288524,2.568693989,0.679741402,1.498231924,2.877022853,2.604635417,2.565339138,2.890535437,3.172160915,3.113750484,1.143289143,1.714606475,3.186698353,2.354214094
Gene161,3.896957596,4.861708959,4.452881345,1.170345163,2.146777358,2.053790377,4.60733482,5.857775223,6.874488467,6.662989756,11.01074933,6.522042071,1.465865835,2.196614783,3.229594176,2.128925491,1.215512934,2.01889741,1.035302856,0.679700241,0.848927706,2.349369205,2.333450146,1.884977019,1.365100763,2.558344075,2.324115756,1.298680873,0.777742159,1.205827215,1.653418651,0,0,0.092630534,0.807644969,1.760014973,1.599175318,0.889929792,1.343762316,0.928171508,0,0,0,0.843083688,1.307708745,1.397482342,0.66738151,0.570738019,0.853649923,0.226987922,0.148512957,0.147371786,0,0.07552422,0.078954725,0.154600806,0,0,0.070746073,0,0,0.22233724,0,0.236543299,0.078986976,0,0,0,0.141329293,0,0.079592028,0.073233901,0.57012041,0.141903938,0.49431317,0,0.248001425,0.082308113,0.478848584
Gene162,0,0,0.092878631,0,0,0,0.078903352,0.089067284,0,0.176263876,0.091865311,0,0,0,0,0.086590402,0,0,0.112291127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15070354,0,0,0,0.482618291,0.840849742,0.167785725,0,0,0,0.152404385,0.151968046,0,0.155112006,0,0.308628891,0,0,0,0,0.122872737,0,0,0,0.12679495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene163,0.101006537,0.062177096,0.055488322,0.012364632,0.012131476,0.014678182,0.047139095,0.079816973,0.111363842,0,0,0,0,0.021786271,0.032250869,0.051731556,0,0.03977671,0,0,0,0,0.037800918,0.032716972,0,0,0,0,0,0,0.040177037,0,0,0,0,0.075471638,0.097147396,1.369566643,3.31549299,2.982138175,0.04283906,0.02201225,0.064776335,0.796693546,1.656917672,0.769713431,4.665686766,2.843127488,3.825937274,0,0.018043859,0,0,0.036703824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017795379,0,0,0,0,0,0,0
